,Area,Rooms,Yard,Floors,Owners,Year,Basement,Attic,Garage,Storage,Guest,Price
9444,92256,32,0,35,1,2014,8875,570,582,0,1,9231273.4
9445,85490,65,0,70,7,1993,1837,6125,678,1,5,8554109.3
9446,74012,48,1,99,7,1998,7666,6591,298,0,1,7410308.8
9447,53155,20,1,82,2,2007,8138,5238,902,1,7,5324888.7
9448,41573,78,1,36,8,2016,7331,5579,445,0,7,4165283.6
9449,46413,38,1,18,4,2002,1579,9465,361,0,10,4652547.2
9450,99932,16,0,14,8,1994,8592,2896,388,1,7,9994093.4
9451,47715,16,0,93,6,1992,3291,8856,698,1,9,4772829.2
9452,41565,73,0,37,3,2021,1751,8494,180,1,4,4164038.1
9453,98213,89,1,38,4,1995,1490,2769,760,0,1,9829274.5
9454,79435,25,1,42,7,2015,2238,5804,655,1,7,7952569.5
9455,9517,74,0,29,5,2018,7731,4629,636,0,8,953039.8
9456,5329,40,0,58,9,1994,2706,9104,239,0,6,539067.4
9457,79988,36,1,79,9,2019,5860,3173,513,0,9,8007659.9
9458,34800,11,1,84,7,2003,5701,4024,323,0,0,3489284.3
9459,40505,50,1,51,4,2013,514,7336,173,1,10,4056422.3
9460,22034,71,0,76,3,2004,5160,2049,739,0,1,2208860.4
9461,15610,83,0,26,6,2009,4716,4331,749,1,2,1563268.9
9462,10175,4,0,79,3,2013,371,6316,881,0,8,1021635.3
9463,51528,47,0,11,2,1999,1149,2787,861,1,4,5153572.9
9464,76014,51,1,98,3,1995,8372,2728,809,1,5,7606246.5
9465,3048,44,1,68,3,1996,4581,1348,208,0,7,313086.6
9466,9035,72,1,2,8,2006,3865,1094,508,1,2,907584.6
9467,43501,85,1,84,9,2000,6972,9552,350,0,9,4361707.0
9468,14865,48,1,9,9,1999,294,1597,106,0,1,1492518.9
9469,74409,45,1,83,5,2014,8003,122,976,1,5,7452174.4
9470,97863,31,1,38,8,1992,1887,2659,321,1,4,9794827.2
9471,68115,38,0,20,7,2014,5506,5832,542,1,7,6812481.4
9472,51107,84,1,96,8,1996,3856,346,331,1,5,5123101.6
9473,55804,97,0,100,9,2021,5922,9003,779,1,1,5594137.1
9474,49431,28,0,96,9,2003,5637,3266,644,1,10,4950904.3
9475,42385,17,0,80,6,1996,7301,912,312,1,10,4244666.6
9476,36569,25,0,25,10,1992,909,899,772,0,10,3658624.2
9477,82006,16,1,61,6,2015,732,2136,143,1,4,8204443.5
9478,31241,22,1,52,2,1997,2726,3567,858,0,9,3131372.7
9479,65531,36,1,35,10,2014,4998,5786,603,0,8,6565552.4
9480,87886,81,0,82,9,1996,6081,6873,470,1,9,8796722.6
9481,21792,24,1,64,2,1991,7975,1937,343,0,9,2182502.1
9482,20175,19,1,8,10,2021,3148,5392,765,0,2,2022153.1
9483,72871,100,1,85,6,2008,4451,4499,217,1,9,7292041.8
9484,47582,51,1,77,5,2017,8450,5075,797,0,4,4771608.7
9485,63961,97,1,71,10,2002,2228,9089,951,1,2,6404321.2
9486,40816,27,0,86,9,2014,7170,1194,692,0,9,4088073.4
9487,27899,86,1,64,2,1998,2211,3489,330,1,1,2799475.8
9488,74571,36,1,42,7,1998,3709,9615,918,1,10,7462659.8
9489,71469,53,1,28,5,2020,7204,565,170,0,8,7154294.0
9490,94313,58,0,86,3,2021,1627,6023,736,0,6,9433714.1
9491,34511,7,0,24,8,2006,7688,3057,822,1,3,3453372.6
9492,56999,42,1,65,5,2017,1551,4807,186,1,6,5709030.7
9493,23450,83,1,83,2,2013,1633,6229,727,1,6,2351048.3
9494,43001,6,1,85,3,1997,3147,7899,723,1,1,4311748.7
9495,48825,41,0,25,4,2000,7897,7315,354,0,9,4884350.0
9496,15728,60,1,91,1,1990,3750,8103,997,0,9,1582527.0
9497,4840,29,0,32,3,1993,5351,1350,650,1,6,490232.3
9498,79603,83,0,53,1,2011,6538,8583,299,1,9,7964199.1
9499,26328,12,1,8,5,2009,5098,9630,375,0,10,2639712.9
9500,93656,45,0,34,7,1997,9808,1333,156,0,6,9372651.7
9501,16771,48,1,18,7,2014,995,5062,884,1,8,1682658.4
9502,35285,97,1,59,3,2018,184,5613,209,0,7,3533836.8
9503,50747,71,0,36,5,1991,685,8379,761,1,5,5078303.1
9504,28452,50,0,72,8,2007,4152,898,719,0,9,2849892.7
9505,97763,85,0,98,4,2004,303,8287,363,1,0,9781005.4
9506,75461,16,1,77,3,1991,9854,759,508,0,8,7556204.1
9507,50931,1,1,79,6,2008,1622,6326,859,1,9,5101339.8
9508,83028,65,1,71,2,2015,1837,3595,384,0,9,8314727.5
9509,86084,97,0,44,6,2012,9379,8734,958,0,1,8611089.2
9510,99506,14,1,62,1,2019,6320,8501,380,1,2,9956712.9
9511,87669,27,1,11,4,2008,4876,5867,138,0,10,8770848.8
9512,16971,74,0,35,3,2014,1873,5241,744,0,4,1705102.4
9513,16856,66,0,92,9,2003,6482,8793,266,1,2,1698227.3
9514,92853,77,0,50,5,2005,6201,1459,528,1,10,9292239.5
9515,58332,57,1,74,9,2006,102,5217,668,1,5,5848290.6
9516,46219,88,1,88,9,2012,4624,4445,444,0,7,4631239.2
9517,4780,10,1,93,9,1993,4292,5196,528,1,10,485037.3
9518,75095,10,1,18,5,1999,7986,4416,103,1,9,7513525.9
9519,19796,4,1,30,2,2005,9160,9986,745,1,6,1984461.5
9520,41867,61,1,65,7,2014,9906,6760,769,1,3,4199195.4
9521,46187,54,0,82,7,1998,3100,1081,271,0,1,4630712.8
9522,7631,76,0,33,4,2019,9516,8984,564,1,7,769449.9
9523,50384,30,0,23,7,2005,1349,6517,145,0,5,5041905.5
9524,2041,16,0,34,5,2014,5580,7186,690,0,7,210233.4
9525,19606,83,0,23,7,2014,7491,6896,327,1,10,1961926.4
9526,77646,20,0,25,7,2016,7862,6557,606,1,0,7770073.6
9527,79401,99,0,73,5,1996,6739,2262,681,0,7,7941702.6
9528,79380,51,0,50,9,2004,9140,6886,280,1,3,7943681.4
9529,77337,32,0,68,4,1991,6260,6902,287,0,2,7739167.1
9530,30551,80,0,68,10,2009,4792,4958,853,0,0,3063018.9
9531,9758,28,0,4,9,1994,5511,1832,454,1,8,976405.4
9532,71370,18,0,16,10,2013,9602,3703,969,0,1,7139541.3
9533,42167,67,0,99,6,2020,5838,467,398,1,4,4223638.0
9534,68826,58,0,21,2,2010,3126,1192,675,1,2,6884918.0
9535,9529,71,0,41,4,2019,9342,5719,247,1,1,959254.9
9536,40869,27,0,81,6,2005,9403,2267,294,1,5,4094441.5
9537,58938,83,1,64,4,1996,5690,1146,738,0,9,5905161.6
9538,58528,1,0,50,1,2000,1886,372,444,0,9,5855444.0
9539,18491,48,1,10,5,1997,8154,3233,699,0,8,1854892.7
9540,28739,24,0,44,10,1990,4836,2536,620,1,7,2878087.0
9541,8242,33,1,76,8,2003,1941,3466,385,1,7,841275.3
9542,72120,20,1,14,3,2015,1204,5831,402,1,6,7218350.5
9543,70274,93,1,32,10,1997,5016,8006,367,0,2,7032807.7
9544,34477,75,1,17,8,2001,6183,7824,771,1,6,3453950.1
9545,78088,53,0,6,4,1994,5869,20,248,1,7,7809475.4
9546,46899,54,1,13,4,1996,3837,1456,684,1,10,4698499.6
9547,34428,92,1,64,5,2002,402,4606,696,0,9,3450922.2
9548,28168,11,1,93,1,2019,5014,6045,100,1,2,2831367.9
9549,61839,66,1,9,9,2009,1392,5346,555,1,2,6189722.9
9550,31657,58,0,2,9,1996,3710,9209,151,0,6,3166331.6
9551,43717,57,0,99,7,2002,4893,9700,342,1,2,4381556.2
9552,54715,74,0,38,4,1997,5908,4317,776,0,7,5472607.7
9553,23623,26,1,21,9,1997,3751,4158,103,0,4,2368635.7
9554,23759,33,0,56,5,1996,8103,2704,408,0,3,2380283.6
9555,25275,61,1,4,4,2021,8279,9423,271,0,9,2531559.1
9556,13323,46,1,32,2,2019,9918,5068,124,1,8,1344350.9
9557,87763,36,0,11,3,2014,7043,300,536,1,8,8777041.4
9558,2905,24,1,51,5,2018,5801,8775,897,1,10,301329.8
9559,8403,22,0,47,3,1994,1987,8326,365,0,5,847532.4
9560,79594,85,0,60,2,2007,7192,8798,129,0,5,7962250.7
9561,19773,15,0,39,2,1998,3725,1373,673,0,1,1982544.8
9562,41110,25,0,97,7,2005,3861,6949,599,0,7,4116694.5
9563,55660,9,1,26,5,2021,5395,5590,335,0,1,5576601.1
9564,6051,80,1,44,10,2014,8621,9943,950,1,5,610578.4
9565,22907,26,0,1,5,2017,4614,445,852,1,0,2296157.7
9566,58679,60,1,46,5,2011,3599,6354,795,0,4,5874828.1
9567,55023,18,1,5,9,2010,9692,5951,610,0,0,5510997.0
9568,51124,81,0,26,5,2018,7199,6759,740,0,1,5114003.8
9569,97422,48,0,17,8,1996,2828,7888,422,0,8,9744055.6
9570,66057,33,0,48,3,2013,7500,9763,125,1,7,6615509.3
9571,81319,64,0,39,9,2010,4826,8919,690,0,6,8139384.0
9572,12492,46,1,58,1,1997,7229,4684,106,1,3,1264869.7
9573,86634,95,0,84,8,2019,3654,6899,370,0,2,8666233.9
9574,23073,84,0,43,4,2001,5481,7531,942,1,4,2309877.1
9575,99171,91,0,86,2,2020,6680,8053,296,1,1,9924776.0
9576,81458,1,1,22,6,1992,5742,856,984,1,5,8151151.2
9577,92661,45,1,50,6,2021,831,9890,390,1,8,9276448.1
9578,43026,31,0,53,7,1992,5946,9371,204,0,10,4305570.2
9579,20259,31,0,66,4,2018,8026,3253,392,0,6,2028945.8
9580,60589,4,1,44,7,2013,812,949,818,1,8,6062827.3
9581,27328,53,1,98,5,2012,4292,8131,943,1,8,2739562.2
9582,88399,91,1,15,9,2006,6762,9381,974,1,2,8845285.6
9583,90474,46,0,48,5,1996,3951,6181,864,1,10,9048417.6
9584,11062,23,0,95,2,2019,3872,8335,250,0,8,1116815.9
9585,6639,100,1,29,2,2004,2538,5362,252,0,5,670298.4
9586,98731,25,1,49,7,1995,1222,8337,201,1,7,9883764.5
9587,94556,53,1,17,7,2010,7571,3766,782,1,0,9461299.0
9588,25681,2,1,15,7,2019,4757,915,515,0,8,2572151.9
9589,76347,73,0,13,6,2015,2560,6823,239,0,10,7639752.5
9590,56609,13,1,25,9,1992,7747,11,308,1,9,5665792.2
9591,28825,79,0,35,4,1991,9767,3333,144,1,2,2886304.1
9592,78018,36,1,14,9,1992,4892,4414,109,1,0,7806848.2
9593,87873,66,0,50,7,2017,1769,9857,381,1,5,8793354.7
9594,69080,43,0,28,6,1994,7755,2981,303,0,1,6911181.4
9595,14945,33,1,3,9,2015,6989,9351,678,0,8,1501436.5
9596,95312,33,0,88,8,1995,9960,7109,812,0,10,9536803.5
9597,15167,21,0,83,6,2006,6764,8649,225,1,9,1525393.6
9598,89775,12,1,9,1,1997,3023,2117,170,0,2,8983705.7
9599,44718,63,0,67,2,2008,2915,6977,113,1,2,4478514.8
9600,68339,36,0,86,9,2003,5303,338,129,1,9,6839127.3
9601,52532,40,0,13,6,2005,7799,6847,202,1,6,5256504.5
9602,4882,53,0,56,1,2017,2617,3629,803,0,3,491123.7
9603,78852,57,1,60,3,2009,5461,1426,986,0,3,7896437.9
9604,48214,83,0,30,1,2013,5443,5204,699,0,2,4823541.3
9605,90764,56,0,74,9,2000,4366,4355,581,1,3,9082052.0
9606,90957,88,0,79,10,2003,4806,9299,920,0,6,9099516.3
9607,15348,44,0,42,6,2008,6784,8560,978,1,6,1538968.8
9608,75112,87,1,58,3,2004,4963,2337,147,1,8,7516112.4
9609,50664,11,1,46,7,1996,2863,3373,465,0,4,5075617.6
9610,93176,21,0,50,2,2002,3184,5105,256,1,8,9325657.2
9611,14194,68,1,33,7,2003,9140,9244,328,1,3,1429956.3
9612,79133,46,1,84,9,2013,9486,4890,691,1,1,7919804.3
9613,25954,38,0,91,1,2007,1700,5166,758,0,0,2606155.7
9614,88639,99,1,28,4,1998,5867,9348,141,0,4,8869723.8
9615,60513,48,0,66,7,2004,8616,6524,479,1,3,6056822.4
9616,66759,45,0,93,9,2006,8275,1715,860,0,0,6680456.6
9617,7392,45,1,52,6,1997,4996,8443,767,0,3,745873.7
9618,87718,94,1,2,10,1992,8970,2755,911,0,2,8779276.2
9619,87111,33,1,79,5,2004,9576,7697,368,0,9,8721856.4
9620,37340,97,0,7,8,2013,7746,3553,687,1,0,3737836.3
9621,70062,61,1,100,9,2018,6185,3192,674,0,2,7019332.8
9622,18441,89,1,24,2,2003,8764,2745,875,1,10,1849321.3
9623,51650,98,0,97,1,2020,2207,4073,991,1,3,5173330.0
9624,19686,29,1,76,10,2009,4913,5121,614,1,5,1975347.9
9625,3796,15,0,7,1,2019,3992,5905,563,0,2,380273.9
9626,50148,10,0,94,2,2019,2053,3543,431,0,5,5027305.9
9627,24628,59,0,74,7,1998,9241,2485,505,1,9,2469754.8
9628,38936,6,0,91,8,1995,7869,7961,253,1,2,3898567.5
9629,55059,51,0,32,6,1998,9156,8951,458,0,6,5512765.8
9630,99372,13,1,94,7,2008,3152,2909,212,0,6,9949480.8
9631,59728,88,1,44,7,1991,2957,7911,523,0,10,5982206.1
9632,18795,40,1,70,6,1998,111,7997,253,1,6,1889475.8
9633,9641,83,0,58,3,2006,5217,1186,682,1,7,972497.6
9634,54050,64,0,55,6,2019,9818,4534,992,1,8,5411419.9
9635,71195,100,1,45,6,2017,4221,8445,962,1,5,7126909.7
9636,38758,47,1,13,10,2001,7089,4736,429,1,6,3879708.1
9637,56577,37,0,71,1,1992,5315,1214,498,1,8,5663240.2
9638,94122,92,0,77,4,2009,6278,4484,154,1,5,9414686.9
9639,65062,68,0,46,9,2000,6233,8959,236,1,5,6507002.0
9640,44317,27,0,78,3,2006,2182,906,150,0,9,4440293.6
9641,58304,1,0,13,6,1996,2895,1022,158,1,10,5836868.6
9642,52169,67,1,47,7,1997,2308,2680,222,1,4,5223905.7
9643,98856,33,1,78,4,2020,3715,7691,187,1,7,9898436.0
9644,85462,52,0,95,1,2006,4068,7,704,0,7,8554218.6
9645,51703,56,0,83,4,2000,3197,9057,835,1,6,5179465.0
9646,8021,94,1,41,3,2016,8673,5030,804,0,9,811991.6
9647,30415,40,0,66,4,1995,4855,8017,624,0,1,3047736.5
9648,82377,72,0,66,8,2004,7891,7931,931,1,1,8241348.4
9649,5135,71,0,26,8,2010,4010,169,597,1,1,517460.0
9650,57738,39,0,7,9,2001,3799,4350,120,0,2,5777659.1
9651,8108,51,1,82,7,1992,4387,4757,570,1,8,821804.2
9652,75489,51,1,12,8,1996,7521,5284,270,1,8,7556389.6
9653,71332,68,1,62,2,1995,644,6124,676,0,9,7141075.5
9654,34827,92,0,81,5,2017,9540,650,946,0,1,3489107.7
9655,97586,74,0,19,10,2015,2516,3652,213,1,1,9763040.5
9656,81070,85,1,93,7,1999,8146,7401,608,0,10,8114602.9
9657,64963,41,0,57,7,1996,4626,5178,587,1,10,6502097.6
9658,23417,33,1,36,4,2000,9900,2943,523,0,3,2346324.0
9659,16576,38,0,94,6,1996,8562,64,509,0,1,1667807.6
9660,75520,53,1,23,5,2002,8561,4759,765,0,9,7559921.2
9661,70420,80,1,64,1,2009,9102,996,181,0,6,7049805.9
9662,78694,73,1,99,10,2016,3695,9412,956,0,1,7886042.6
9663,26681,75,1,21,9,1994,9173,1381,652,0,9,2675051.4
9664,10902,77,1,29,5,1996,817,1834,582,0,8,1096338.6
9665,84952,13,0,85,10,2018,448,7902,241,0,9,8503506.8
9666,67972,87,1,21,6,2010,5459,7723,940,0,2,6804439.0
9667,44002,58,1,36,6,2017,2221,8306,385,1,6,4406097.7
9668,51539,81,0,69,1,1996,3926,5810,800,0,0,5155289.6
9669,41702,75,0,6,6,2014,8785,8869,873,0,1,4171457.4
9670,87159,14,1,6,2,1998,6669,1085,699,1,4,8721274.8
9671,77304,25,1,90,3,1999,928,4531,871,1,5,7741198.9
9672,50168,36,1,41,8,2003,7505,6514,303,0,10,5022293.3
9673,96656,84,0,3,2,2021,5453,7732,905,0,8,9666332.1
9674,85768,82,1,68,5,2001,3534,2979,509,0,9,8585566.1
9675,76707,5,1,37,4,2017,5908,7968,463,1,5,7680085.7
9676,10359,90,1,3,5,1990,9457,9123,969,0,2,1041647.0
9677,3160,54,1,92,10,2003,4243,8094,876,0,8,322507.3
9678,83015,83,0,56,10,2006,9423,7545,500,1,7,8310321.6
9679,13659,10,0,100,9,2015,5179,4586,793,0,3,1373742.5
9680,62751,59,0,92,4,2015,6432,1214,959,0,7,6284421.5
9681,63354,68,1,26,5,2019,6477,8036,497,1,1,6339390.9
9682,26486,41,0,9,10,2021,5980,5506,872,1,2,2654347.1
9683,58029,37,0,45,4,1997,9718,2412,1000,0,7,5806004.7
9684,18022,14,1,10,1,2012,361,7842,398,1,2,1805173.2
9685,31005,82,0,6,2,2018,3184,3418,763,1,1,3101945.8
9686,4794,11,1,31,8,1998,4966,1820,170,1,2,484773.8
9687,90763,96,0,38,9,2014,502,3996,646,1,10,9079021.4
9688,21272,81,0,91,2,2004,542,393,303,1,0,2133856.4
9689,53895,47,0,21,2,1992,8207,5698,969,0,3,5391102.2
9690,7113,51,1,68,1,2014,1959,6603,692,0,7,721332.4
9691,55490,51,1,82,3,2018,4716,5249,207,0,5,5562772.8
9692,91623,96,1,98,3,1993,384,6491,737,0,8,9175404.3
9693,94081,47,0,75,5,2015,3111,6604,912,0,6,9411954.5
9694,13176,45,1,30,2,2017,5805,9969,326,0,10,1326496.7
9695,30587,87,1,33,4,2014,8852,8833,704,1,4,3068624.4
9696,13019,31,1,95,9,2014,4170,7554,743,1,7,1305988.4
9697,50578,18,1,97,8,1991,2729,777,614,0,4,5070180.1
9698,40364,3,0,63,4,2011,8580,8428,264,0,6,4043483.1
9699,13851,48,0,22,1,2018,632,1162,736,0,10,1387301.8
9700,96134,69,0,57,4,1999,7978,5023,691,0,6,9620433.9
9701,32974,74,0,70,2,1995,4198,9864,141,0,3,3300049.5
9702,65164,75,1,20,6,2015,9489,9895,427,1,0,6520948.5
9703,44206,41,1,53,2,1999,701,2440,331,1,2,4430871.9
9704,37717,79,1,34,3,1998,1872,7805,620,0,7,3779961.8
9705,79724,78,0,88,6,1993,8522,213,223,1,9,7974507.3
9706,81055,72,1,90,7,1997,3885,5875,987,0,3,8117507.7
9707,63297,8,0,23,10,1991,1777,5406,525,1,0,6336856.1
9708,84392,53,1,41,9,2012,6183,8551,242,1,8,8446849.2
9709,35894,5,0,73,3,1999,868,3420,627,1,0,3596400.9
9710,48691,44,1,27,3,1991,9037,2912,858,0,5,4873423.1
9711,35272,80,1,70,2,1993,4662,2725,572,0,7,3537699.3
9712,24634,81,0,81,9,1991,4967,6034,850,0,2,2467773.1
9713,63533,57,1,11,5,1996,205,2376,222,1,2,6356386.6
9714,84288,81,0,6,5,1994,7310,717,489,1,5,8431708.4
9715,77271,53,0,39,9,2010,4050,6941,403,0,7,7734866.0
9716,62556,15,1,38,5,2004,1851,2098,302,0,1,6265865.4
9717,46903,40,0,78,1,2018,97,1982,205,1,9,4693749.8
9718,47553,58,1,65,7,2020,8116,8875,252,0,1,4766558.0
9719,63209,92,1,53,6,2017,1766,1436,560,0,10,6328708.7
9720,7772,66,1,70,2,1999,7627,8529,825,1,3,786743.9
9721,22533,45,1,26,9,2019,9988,3880,836,0,3,2257079.9
9722,17238,35,1,25,4,2017,7963,4935,869,1,0,1727943.7
9723,8872,8,0,79,8,2020,2116,6349,775,0,3,893632.0
9724,49770,45,1,88,9,2000,5884,9057,561,0,4,4987248.0
9725,28703,93,0,26,10,1999,7744,7727,415,0,9,2871699.9
9726,45234,26,0,21,10,1997,3683,4667,770,0,9,4530621.7
9727,95296,49,1,19,8,2006,4504,2115,578,0,5,9535271.6
9728,83220,79,0,34,1,2001,3856,3634,605,1,2,8325254.1
9729,2442,2,0,78,4,2019,464,3463,510,0,1,248869.9
9730,61905,14,1,76,4,2015,9730,9870,712,1,5,6200309.5
9731,3951,21,1,66,5,2002,3990,9377,287,1,4,407002.2
9732,77963,53,0,77,2,2004,8924,164,582,0,10,7801793.4
9733,27947,67,0,26,5,2003,836,3313,532,0,8,2800892.3
9734,22585,71,0,12,4,1991,1370,7304,441,1,6,2260762.1
9735,64468,40,0,43,10,1998,6157,8653,444,1,4,6452783.8
9736,54272,65,0,39,2,2012,9203,7437,798,1,0,5431596.2
9737,1677,46,0,52,10,2001,8237,7085,900,0,5,172086.1
9738,88629,83,0,33,4,1997,4058,6168,522,1,0,8868226.7
9739,62942,57,0,88,2,2015,5179,4741,745,0,4,6299991.5
9740,96145,96,0,43,3,2007,5110,3431,102,1,6,9618797.7
9741,54859,57,0,2,10,2013,6844,2798,270,0,4,5486707.3
9742,32985,96,0,35,5,1995,9566,877,660,1,2,3299999.5
9743,99362,60,1,81,7,2018,7420,9536,307,0,8,9945650.8
9744,25486,1,1,26,2,1998,9328,4367,667,0,4,2555004.8
9745,28220,71,1,97,4,2011,8595,6280,643,1,5,2832735.1
9746,63119,27,1,84,5,2020,3879,3605,446,1,7,6324403.0
9747,7628,66,1,100,7,2011,4194,717,755,1,8,771290.1
9748,7936,37,0,76,10,2004,7958,820,745,0,2,802470.4
9749,23198,89,1,73,3,1999,871,5088,473,1,8,2326468.9
9750,10683,79,0,50,6,2005,8178,5473,195,0,5,1071100.5
9751,43402,87,1,7,4,1999,1073,5631,436,0,5,4344251.9
9752,10683,26,1,3,5,2004,5487,6408,934,0,6,1072185.4
9753,68577,62,1,22,7,2014,991,3671,234,1,4,6862389.4
9754,14984,61,1,71,7,2007,5275,1128,222,0,2,1507691.7
9755,27803,63,1,13,3,2015,1307,1354,754,0,1,2788829.5
9756,92899,48,1,60,2,2004,1204,8354,977,0,5,9297472.4
9757,64078,97,1,66,1,2006,8719,318,928,0,6,6411825.6
9758,25388,26,0,78,6,2010,7886,8093,782,1,6,2547048.0
9759,97199,78,0,42,9,1997,4072,7938,456,0,1,9725164.7
9760,53351,20,0,67,2,1996,5269,82,588,1,1,5339199.6
9761,74954,6,0,8,5,1991,2313,9058,809,1,2,7496261.1
9762,90531,72,0,67,6,2001,4345,8242,569,0,4,9057018.1
9763,40469,96,1,8,4,1997,1344,1939,769,1,10,4052522.7
9764,65132,28,1,98,3,1992,8298,813,797,1,3,6519815.2
9765,93634,68,1,45,3,2005,8083,3141,455,1,4,9370714.5
9766,56917,24,0,30,8,1997,655,6360,173,1,8,5694889.7
9767,89869,51,1,36,7,2019,2675,6053,719,1,0,8994067.9
9768,28748,81,0,35,2,2010,1623,2325,283,1,9,2880426.0
9769,59643,40,1,83,9,1995,4636,1650,450,1,6,5976883.5
9770,3951,35,1,28,9,2016,3539,9112,909,1,4,404207.6
9771,11813,35,0,74,5,2001,9983,6344,453,0,6,1189156.1
9772,9773,92,1,34,5,2006,1284,4436,857,0,7,981494.6
9773,81875,24,1,18,3,1992,3437,1738,202,0,6,8192107.2
9774,76669,71,0,3,1,2001,7113,2210,294,1,5,7670105.1
9775,35962,35,0,41,10,1996,6537,9324,933,0,0,3601900.6
9776,63382,21,1,55,1,2000,2872,851,565,0,5,6351347.0
9777,82984,94,0,2,10,1996,3488,4046,948,0,2,8298997.6
9778,56004,66,0,46,7,2016,809,1559,408,1,10,5605555.6
9779,29835,17,0,97,5,1995,9892,2768,431,1,2,2995285.5
9780,2033,53,1,57,5,2002,7044,9640,992,0,1,207490.2
9781,50306,47,1,95,7,2012,6762,2641,388,1,4,5042108.2
9782,9698,67,0,23,7,2020,2257,4133,383,0,2,972465.0
9783,33795,62,1,78,2,2004,978,2576,895,0,6,3390988.4
9784,23841,87,0,55,5,1994,1416,9638,620,0,4,2385994.4
9785,91701,91,1,52,3,2004,657,346,362,1,8,9174276.4
9786,1658,78,0,21,2,1990,28,7047,691,0,4,168970.0
9787,13868,78,1,2,8,1998,8544,646,529,0,10,1390606.8
9788,61403,74,0,56,3,1994,9378,1598,737,0,2,6146343.4
9789,79563,60,1,5,2,2010,9728,6446,802,1,2,7964408.0
9790,18874,48,1,54,9,2009,4160,535,229,1,1,1893891.9
9791,83945,19,0,86,2,1994,6350,6067,266,0,2,8400215.4
9792,18183,42,0,24,4,2000,8089,3747,347,0,8,1823516.0
9793,19645,66,0,99,4,2019,9086,9929,653,1,1,1971089.9
9794,51744,15,1,20,2,1997,3892,1778,861,1,5,5181732.7
9795,24859,14,1,60,4,2013,4836,7831,311,1,5,2492272.3
9796,10478,36,1,2,5,2011,6112,7823,765,0,4,1055816.1
9797,75788,82,1,21,6,1995,5336,8216,634,0,0,7585467.5
9798,61361,13,0,39,2,1992,5144,4079,703,0,5,6138782.2
9799,77283,12,0,3,10,2016,5945,7524,854,1,10,7732214.6
9800,88673,10,0,40,2,1990,669,1134,607,1,8,8871019.0
9801,32510,63,0,54,8,2001,5674,9928,216,1,1,3256418.1
9802,27333,18,0,72,6,2019,3682,2482,980,0,10,2735397.9
9803,5853,98,0,95,5,1996,2243,9048,269,0,4,592333.6
9804,53842,30,0,9,4,2013,4689,1215,935,0,8,5385104.3
9805,15662,41,1,28,9,2008,6439,765,791,1,7,1573827.8
9806,67103,37,1,64,8,1990,5682,6331,225,1,8,6716138.0
9807,93906,76,0,91,9,2016,3561,8349,864,0,7,9400748.6
9808,91857,31,0,32,1,2015,4522,6631,243,1,10,9188779.5
9809,79132,56,0,3,3,2007,8871,8328,765,1,2,7918754.7
9810,64213,96,0,32,4,1996,1217,121,167,1,2,6422841.6
9811,6486,22,1,89,1,2020,4674,5512,952,0,7,656911.0
9812,70768,26,1,11,2,2006,1470,7184,897,0,4,7081550.6
9813,53869,5,1,58,7,1992,5770,6099,500,1,10,5395151.2
9814,82557,76,1,85,8,2013,2948,5016,697,0,3,8262789.3
9815,48107,95,1,31,3,2000,1223,5447,883,1,5,4815768.0
9816,36934,97,1,75,9,2017,6069,4293,832,0,9,3700225.7
9817,460,62,0,14,5,2016,3594,706,346,1,4,47967.6
9818,38321,7,1,10,7,1998,8905,6723,218,0,5,3842187.8
9819,84311,44,1,38,9,2004,4762,6898,779,1,1,8438142.4
9820,17466,90,0,43,6,2021,3727,218,948,1,1,1753239.1
9821,24478,79,0,87,9,2004,5059,5145,255,0,0,2449805.4
9822,34455,20,1,67,9,1993,6714,4498,948,1,5,3453476.3
9823,18464,5,1,53,2,1996,1313,4833,544,1,0,1854224.6
9824,38798,55,1,89,1,2012,5538,927,920,1,0,3888211.2
9825,55485,70,1,14,4,2013,8482,6766,906,0,2,5555218.3
9826,5767,35,0,74,10,1996,3529,2065,548,1,2,583642.6
9827,36683,24,0,87,5,1996,772,2659,439,1,4,3676170.6
9828,55850,59,0,11,10,2000,2498,1184,770,1,5,5586343.0
9829,14871,85,0,97,10,2006,9782,9249,937,1,6,1491001.6
9830,60861,98,1,65,5,2017,1595,4799,715,0,5,6095914.7
9831,19219,26,0,11,10,1994,2900,6325,383,0,0,1926624.4
9832,41700,60,1,7,6,1991,8181,8167,728,1,4,4175901.1
9833,13296,87,1,5,5,1993,3129,3793,968,1,10,1336777.3
9834,21479,66,1,75,5,1998,1373,8613,409,0,0,2157779.8
9835,76699,51,1,89,1,1992,1791,9620,229,0,2,7678118.2
9836,29755,32,1,62,3,2013,6779,1851,286,0,5,2981844.3
9837,2121,35,1,61,10,2016,2378,9840,863,1,4,218834.6
9838,1956,88,0,27,7,2010,2790,8756,655,0,5,196856.0
9839,38470,100,1,42,8,2018,3625,8121,995,0,6,3857901.8
9840,25963,34,1,14,9,2008,6824,1850,790,0,3,2606507.8
9841,1314,71,0,4,5,2018,7658,4339,113,0,9,133536.8
9842,86046,28,1,12,9,2005,5664,3283,653,1,3,8610597.5
9843,50550,11,0,49,8,1996,5305,30,533,0,3,5060805.6
9844,25594,69,0,41,4,1997,5269,2445,652,0,10,2564288.7
9845,95011,87,0,44,4,2015,9565,6321,477,1,5,9504611.5
