age,job,marital,education,balance,housing,loan,day,month,duration,contact_count,previous,outcome
57,management,married,tertiary,105,0,0,9,2,415,4,0,0
44,technician,married,secondary,-393,0,0,9,2,45,6,0,0
47,services,single,secondary,870,1,0,9,2,36,7,0,0
32,technician,married,secondary,106,0,0,9,2,12,8,9,0
41,entrepreneur,married,tertiary,367,0,1,9,2,13,5,0,0
31,self-employed,single,tertiary,1815,0,0,9,2,1541,1,0,1
45,blue-collar,divorced,primary,1512,1,0,9,2,13,11,0,0
27,admin.,single,secondary,-550,1,0,9,2,176,3,15,0
39,management,divorced,secondary,132,1,0,9,2,170,2,0,0
30,management,single,tertiary,3773,1,0,9,2,75,4,1,0
27,management,single,tertiary,317,0,0,9,2,59,3,0,0
50,housemaid,married,primary,3690,0,0,9,2,13,6,0,0
33,technician,married,secondary,1029,1,0,9,2,345,5,0,0
40,management,married,secondary,99,0,0,9,2,15,5,0,0
32,self-employed,single,tertiary,-359,1,0,9,2,122,3,0,0
27,management,married,tertiary,1918,0,0,9,2,61,1,0,0
59,retired,married,primary,413,1,1,9,2,109,5,0,0
32,self-employed,single,secondary,360,1,0,9,2,175,3,4,0
41,admin.,single,secondary,242,0,1,9,2,116,3,0,0
32,services,married,secondary,183,1,0,9,2,17,10,0,0
41,management,married,tertiary,371,0,0,9,2,107,5,0,0
40,management,married,tertiary,16,0,1,9,2,47,4,0,0
30,unemployed,single,primary,15261,0,0,9,2,43,5,0,0
45,blue-collar,married,secondary,52,1,0,9,2,122,3,0,0
33,blue-collar,single,tertiary,700,0,0,9,2,126,1,1,1
30,admin.,married,secondary,2174,1,0,9,2,191,1,0,0
66,retired,married,primary,206,0,0,9,2,479,1,0,1
76,retired,married,primary,2590,0,0,9,2,68,12,0,0
26,admin.,single,secondary,255,0,0,9,2,190,1,0,1
30,admin.,single,secondary,270,0,0,9,2,123,1,0,1
36,admin.,married,secondary,0,1,1,9,2,101,2,0,0
32,blue-collar,married,secondary,0,1,0,9,2,7,7,0,0
38,management,married,secondary,844,0,0,9,2,12,7,0,0
36,self-employed,married,secondary,1245,1,0,9,2,8,7,9,0
31,technician,single,secondary,2088,0,0,9,2,15,14,0,0
28,technician,single,tertiary,4987,0,0,9,2,253,21,0,1
28,admin.,single,secondary,659,0,0,9,2,70,2,0,0
26,student,single,secondary,477,0,0,9,2,58,2,0,0
33,housemaid,single,secondary,191,0,0,9,2,118,2,0,0
56,management,divorced,tertiary,505,0,0,9,2,108,2,3,0
39,blue-collar,married,secondary,20,1,0,9,2,686,5,1,0
46,services,married,secondary,561,1,0,9,2,84,4,7,0
34,admin.,married,secondary,764,0,0,9,2,89,2,0,0
29,unemployed,single,tertiary,0,1,0,9,2,102,3,3,0
40,technician,married,tertiary,516,1,0,9,2,175,5,1,0
29,management,married,secondary,160,0,0,9,2,844,2,0,0
29,management,single,tertiary,176,0,0,9,2,204,2,0,0
43,unemployed,married,tertiary,58,1,0,9,2,48,4,0,0
48,technician,married,tertiary,150,1,0,9,2,168,2,7,0
34,admin.,married,secondary,0,1,0,9,2,30,4,0,0
31,unemployed,single,tertiary,381,1,0,9,2,42,2,0,0
27,management,single,tertiary,10,0,0,9,2,17,3,0,0
54,blue-collar,married,secondary,2047,0,0,9,2,150,7,6,0
49,blue-collar,single,primary,48,0,0,9,2,433,3,0,0
27,unemployed,single,secondary,154,0,0,9,2,24,5,0,0
48,blue-collar,married,secondary,861,0,0,9,2,49,6,0,0
29,technician,single,secondary,28,0,0,9,2,96,2,0,0
35,blue-collar,single,secondary,0,1,0,9,2,226,3,1,0
42,services,divorced,primary,0,1,0,9,2,216,2,0,0
35,blue-collar,married,secondary,-100,1,0,9,2,13,7,9,0
28,admin.,single,tertiary,164,1,0,9,2,92,7,0,0
58,blue-collar,married,primary,42,1,0,9,2,96,6,3,0
60,technician,married,secondary,21,0,0,9,2,172,4,0,0
40,entrepreneur,divorced,secondary,201,1,0,9,2,25,2,0,0
30,technician,single,secondary,237,0,0,9,2,112,2,0,0
37,management,married,tertiary,784,1,0,9,2,41,3,0,0
34,unemployed,married,tertiary,582,1,0,9,2,189,3,0,0
31,entrepreneur,single,secondary,937,1,0,9,2,51,3,0,0
44,admin.,divorced,secondary,432,0,0,9,2,132,3,0,0
53,blue-collar,divorced,secondary,-376,1,0,9,2,90,2,0,0
52,management,married,tertiary,1646,0,1,9,2,92,3,0,0
36,unemployed,single,secondary,115,0,0,9,2,71,2,0,0
40,blue-collar,married,primary,1389,1,0,9,2,161,5,0,0
45,blue-collar,married,secondary,4365,0,1,9,2,45,2,0,0
48,blue-collar,married,primary,683,1,0,9,2,144,5,12,0
46,services,married,secondary,692,1,0,9,2,388,3,2,0
29,technician,single,tertiary,673,1,0,9,2,835,3,0,1
28,services,single,secondary,217,1,0,9,2,379,3,0,0
31,management,single,tertiary,43,1,0,9,2,297,7,0,0
27,management,single,tertiary,406,0,0,9,2,269,9,0,0
49,unemployed,single,tertiary,631,0,0,9,2,140,6,1,0
48,entrepreneur,married,tertiary,354,1,0,9,2,37,4,0,0
31,blue-collar,single,secondary,42,0,0,9,2,473,3,2,0
32,unemployed,single,tertiary,586,1,0,9,2,12,5,0,0
27,unemployed,single,secondary,1301,0,0,9,2,817,5,0,0
34,housemaid,married,tertiary,677,0,0,9,2,37,2,0,0
41,self-employed,divorced,tertiary,1256,0,0,9,2,147,3,0,0
27,unemployed,single,primary,799,0,0,9,2,106,4,0,0
30,self-employed,single,primary,163,0,0,9,2,224,3,0,0
51,management,married,tertiary,285,0,0,9,2,278,2,0,0
42,technician,single,secondary,49,0,0,9,2,7,10,0,0
30,management,single,tertiary,82,0,0,9,2,48,3,0,0
31,management,single,tertiary,153,0,0,9,2,65,3,0,0
45,unemployed,single,secondary,17609,0,0,9,2,222,6,0,0
54,management,married,secondary,2895,1,0,9,2,20,2,1,0
49,housemaid,divorced,secondary,267,0,0,9,2,23,5,0,0
44,unemployed,married,primary,-43,1,0,9,2,290,6,0,0
47,blue-collar,married,secondary,0,1,0,9,2,168,4,2,0
34,blue-collar,single,primary,81,0,1,9,2,44,2,0,0
41,unemployed,married,secondary,5608,0,0,9,2,64,2,0,0
44,self-employed,married,secondary,304,1,0,9,2,15,5,0,0
40,blue-collar,married,primary,3462,1,0,9,2,171,3,4,0
28,management,single,tertiary,385,0,1,9,2,79,4,7,0
37,unemployed,married,secondary,356,0,0,9,2,33,2,1,0
33,blue-collar,married,secondary,93,0,0,9,2,211,5,0,0
26,services,single,secondary,1114,0,0,9,2,44,2,0,0
33,technician,single,secondary,0,1,0,9,2,91,3,4,0
42,management,single,tertiary,1285,1,0,9,2,21,3,4,0
36,entrepreneur,married,secondary,546,0,0,9,2,297,3,0,0
49,services,married,secondary,320,0,0,9,2,1971,4,0,1
32,blue-collar,single,tertiary,358,0,0,9,2,103,3,0,0
32,management,single,tertiary,261,0,0,9,2,13,5,0,0
41,unemployed,married,primary,819,0,0,9,2,244,3,0,0
51,admin.,married,secondary,-229,0,0,9,2,18,3,1,0
32,blue-collar,married,secondary,316,1,0,9,2,14,4,0,0
32,management,single,tertiary,19985,0,0,9,2,616,5,0,0
29,technician,single,secondary,362,0,0,9,2,826,7,0,0
31,technician,single,tertiary,830,1,0,9,2,150,3,0,0
27,admin.,single,secondary,-172,0,1,9,2,125,5,0,0
25,management,married,tertiary,103,0,0,10,2,52,9,0,0
34,admin.,married,secondary,0,1,0,10,2,97,1,1,1
53,management,married,tertiary,8627,0,0,10,2,66,1,0,0
36,technician,married,tertiary,99,1,1,10,2,86,1,1,0
47,blue-collar,married,secondary,292,0,0,10,2,277,1,0,1
42,technician,married,tertiary,757,0,0,10,2,154,1,0,1
37,services,single,secondary,248,1,0,10,2,77,1,2,0
38,management,married,tertiary,184,0,0,10,2,64,2,2,0
38,unemployed,married,tertiary,380,0,0,10,2,100,1,0,0
51,technician,married,tertiary,1347,1,1,10,2,160,1,1,1
43,management,married,tertiary,40,0,0,10,2,147,1,0,1
61,retired,married,tertiary,1257,0,0,10,2,503,1,0,1
35,technician,single,secondary,1693,1,0,10,2,515,1,0,1
66,unemployed,single,primary,1323,0,0,10,2,207,11,0,0
38,management,divorced,tertiary,0,0,0,10,2,49,3,0,0
40,blue-collar,married,secondary,5060,0,0,10,2,154,2,1,1
59,blue-collar,married,primary,1723,0,0,10,2,39,3,0,0
27,admin.,married,tertiary,73,0,0,10,2,159,1,0,1
31,management,divorced,tertiary,373,0,0,10,2,132,6,0,1
44,technician,married,secondary,2981,1,1,10,2,118,2,0,0
36,self-employed,married,tertiary,2012,0,0,10,2,188,7,0,0
33,self-employed,married,tertiary,627,1,0,10,2,208,2,0,0
32,student,single,tertiary,1138,0,0,10,2,402,3,0,1
30,unemployed,single,tertiary,302,0,0,11,2,528,3,0,1
57,technician,married,tertiary,2887,1,0,11,2,123,1,0,0
31,management,married,tertiary,3,1,1,11,2,331,1,0,1
33,management,married,secondary,369,0,0,11,2,446,1,0,1
69,retired,married,primary,2346,0,0,11,2,354,2,0,1
39,management,married,secondary,363,1,1,11,2,67,1,1,0
31,admin.,single,secondary,554,1,0,11,2,80,1,1,0
40,technician,divorced,tertiary,4736,1,0,11,2,285,2,0,1
28,admin.,married,tertiary,174,1,1,11,2,56,1,2,0
54,management,divorced,tertiary,26306,1,0,11,2,27,1,3,0
26,management,single,tertiary,1222,0,1,11,2,108,1,0,0
58,management,divorced,tertiary,26831,0,0,11,2,56,18,0,0
58,technician,married,primary,4198,0,0,11,2,309,5,0,0
31,management,single,secondary,0,0,0,11,2,112,4,2,0
30,services,single,secondary,1599,0,0,11,2,152,2,0,1
41,technician,married,secondary,1066,0,0,11,2,109,3,0,1
46,management,married,tertiary,2732,1,0,11,2,184,2,0,0
31,management,married,tertiary,2603,1,0,11,2,280,4,0,1
22,student,single,secondary,381,0,0,12,2,227,1,0,1
20,student,single,secondary,1191,0,0,12,2,274,1,0,0
22,admin.,single,secondary,33,0,0,12,2,369,1,0,1
37,admin.,married,secondary,1314,1,0,12,2,118,4,3,1
83,retired,single,primary,3349,0,0,12,2,89,1,0,0
33,management,married,tertiary,1778,0,0,12,2,388,1,0,1
48,management,single,tertiary,5689,0,0,12,2,262,1,0,1
85,retired,married,primary,12114,0,0,12,2,165,2,0,1
43,management,divorced,tertiary,36,0,0,13,2,61,1,1,0
72,retired,married,tertiary,0,0,0,13,2,99,1,0,1
46,admin.,divorced,secondary,2232,0,0,13,2,121,1,0,1
36,admin.,single,tertiary,635,0,0,13,2,56,1,0,0
26,technician,single,tertiary,11862,0,0,13,2,119,1,0,1
37,technician,married,tertiary,127,1,0,13,2,71,1,0,1
63,retired,divorced,secondary,859,0,0,13,2,92,1,0,0
45,technician,married,secondary,2403,0,0,13,2,147,2,1,0
53,management,divorced,tertiary,2152,0,0,13,2,75,3,0,1
33,management,single,tertiary,3552,0,0,13,2,158,2,3,1
63,retired,married,tertiary,133,1,0,13,2,104,2,0,0
27,admin.,single,tertiary,4991,1,0,13,2,123,1,0,0
54,management,married,tertiary,2960,1,0,13,2,94,9,1,0
90,retired,divorced,secondary,1,0,0,13,2,152,3,0,1
27,self-employed,single,tertiary,970,1,0,13,2,55,2,0,0
54,admin.,divorced,secondary,1872,0,0,13,2,439,5,0,1
67,retired,married,tertiary,1341,0,0,13,2,706,1,0,1
27,student,single,tertiary,3733,1,0,13,2,299,6,0,1
64,technician,married,secondary,1473,1,0,13,2,121,2,0,0
38,self-employed,married,secondary,187,0,1,16,2,66,21,0,0
71,retired,married,primary,4657,0,0,16,2,93,5,0,1
35,student,single,secondary,188,1,0,16,2,75,3,5,1
58,retired,married,secondary,4700,0,0,16,2,93,6,0,0
44,admin.,divorced,secondary,397,1,1,16,2,127,1,1,1
47,entrepreneur,married,tertiary,0,0,0,16,2,261,2,0,1
44,admin.,married,tertiary,348,1,1,16,2,170,2,0,1
37,technician,single,secondary,2442,0,0,16,2,91,3,0,1
37,services,married,secondary,1543,1,0,16,2,138,2,0,1
28,self-employed,single,tertiary,805,0,0,16,2,331,1,0,1
64,management,married,primary,0,1,0,16,2,65,1,0,0
27,self-employed,single,tertiary,516,0,0,16,2,57,1,0,0
82,retired,married,tertiary,278,0,0,16,2,223,7,0,0
21,blue-collar,single,secondary,2265,0,0,17,2,92,2,0,1
36,admin.,married,secondary,953,1,0,17,2,38,1,0,0
51,technician,married,secondary,195,1,0,17,2,105,1,1,0
25,management,single,tertiary,2506,0,0,17,2,485,1,0,1
63,retired,married,secondary,1612,0,0,17,2,233,2,0,1
60,housemaid,divorced,secondary,2063,0,0,17,2,73,2,0,0
32,management,single,tertiary,312,0,0,17,2,232,2,0,1
51,technician,married,secondary,196,1,1,17,2,88,1,0,1
59,management,married,tertiary,1831,0,0,17,2,122,1,1,0
73,retired,married,tertiary,459,0,0,17,2,281,1,0,1
26,student,single,secondary,620,0,0,17,2,104,1,0,1
74,retired,married,secondary,1714,0,0,17,2,127,1,0,1
62,management,divorced,tertiary,5943,0,0,17,2,196,4,0,1
65,retired,married,tertiary,2416,0,0,17,2,221,2,0,1
57,blue-collar,married,primary,403,1,0,17,2,63,2,0,0
47,technician,married,secondary,335,0,0,17,2,226,1,0,1
38,admin.,married,secondary,755,1,0,17,2,120,1,0,1
71,retired,married,secondary,2850,0,0,17,2,185,1,0,1
29,services,married,secondary,1135,1,0,17,2,323,1,0,1
26,admin.,single,secondary,827,1,0,17,2,97,1,0,0
61,retired,married,primary,197,0,0,17,2,113,1,0,1
29,self-employed,single,tertiary,8749,0,0,17,2,141,7,0,0
31,services,single,tertiary,2332,0,0,17,2,228,1,0,0
64,retired,divorced,primary,315,0,0,17,2,154,1,0,1
57,retired,divorced,primary,720,0,0,17,2,202,4,0,1
75,retired,married,primary,358,0,0,17,2,364,11,0,1
54,management,married,tertiary,511,0,0,17,2,1201,3,0,0
37,management,married,tertiary,5355,0,0,17,2,466,4,0,1
68,retired,married,secondary,445,0,0,18,2,475,1,0,1
29,management,single,tertiary,5359,0,0,18,2,147,1,0,1
61,technician,married,tertiary,1263,0,0,18,2,176,4,0,0
51,entrepreneur,married,primary,1443,0,0,18,2,172,10,0,1
41,technician,divorced,secondary,4047,1,0,18,2,343,1,0,1
24,student,single,secondary,23878,0,0,18,2,185,1,0,1
78,retired,married,primary,158,0,0,18,2,360,1,0,0
24,blue-collar,single,secondary,167,0,1,18,2,134,2,0,1
39,management,single,tertiary,0,1,0,18,2,224,3,0,1
59,retired,married,secondary,26,0,0,18,2,92,3,0,0
59,unemployed,married,secondary,1047,0,0,18,2,83,3,0,1
85,retired,divorced,primary,7613,0,0,18,2,355,3,0,1
31,management,married,tertiary,131,0,0,18,2,332,2,0,1
32,technician,single,tertiary,2340,0,0,18,2,89,2,0,1
29,management,single,tertiary,15459,0,0,18,2,264,7,0,1
51,technician,married,secondary,117,0,0,18,2,442,2,0,1
39,technician,married,secondary,2266,0,0,18,2,208,4,0,1
28,student,single,secondary,0,0,0,18,2,209,20,0,1
39,technician,married,secondary,4101,1,0,18,2,146,2,1,1
28,admin.,single,secondary,119,0,0,19,2,260,3,0,0
30,technician,single,tertiary,985,1,0,19,2,88,2,0,0
56,management,divorced,tertiary,722,0,0,19,2,134,3,2,0
21,student,single,secondary,164,0,0,19,2,78,5,0,0
44,management,married,primary,558,0,0,19,2,268,5,0,1
25,student,married,tertiary,4923,1,1,19,2,266,2,12,0
26,admin.,single,secondary,2509,0,0,19,2,654,3,0,1
80,retired,married,primary,1021,0,0,26,2,37,1,0,0
28,management,single,tertiary,1287,1,0,26,2,65,1,0,1
48,management,married,tertiary,1808,1,0,26,2,245,1,0,1
37,technician,single,secondary,1130,0,0,26,2,152,1,0,1
71,retired,married,tertiary,653,0,0,26,2,367,1,0,1
78,retired,married,primary,2735,0,0,26,2,418,2,0,0
26,blue-collar,single,secondary,834,0,0,26,2,90,1,0,0
28,management,single,tertiary,3611,0,0,26,2,141,2,0,1
36,management,divorced,tertiary,-1,0,0,26,2,88,3,0,0
29,student,single,secondary,48,0,0,26,2,51,1,0,0
26,admin.,single,tertiary,313,0,1,26,2,210,2,0,1
43,unemployed,single,tertiary,983,1,0,26,2,97,1,0,1
56,services,divorced,secondary,935,0,0,26,2,112,1,2,0
35,technician,divorced,secondary,2823,1,0,26,2,74,1,1,0
34,services,single,tertiary,88,0,0,26,2,180,1,0,0
54,blue-collar,married,primary,258,0,0,26,2,29,1,0,0
29,admin.,married,tertiary,238,0,0,26,2,79,1,0,0
43,admin.,married,secondary,477,1,0,27,2,476,2,0,0
41,management,married,tertiary,144,0,0,27,2,123,3,0,0
38,student,single,tertiary,807,0,0,27,2,74,2,0,0
49,self-employed,married,tertiary,503,1,0,27,2,118,5,5,0
36,admin.,married,secondary,725,1,0,27,2,123,3,8,0
45,management,married,tertiary,273,1,0,27,2,94,2,0,0
36,technician,married,secondary,6384,1,1,27,2,59,1,1,0
41,technician,married,secondary,349,0,1,27,2,48,1,0,0
30,management,single,tertiary,5561,1,0,27,2,195,1,1,1
53,technician,married,secondary,264,0,0,27,2,429,4,0,0
30,technician,single,secondary,601,0,0,27,2,154,1,0,0
29,management,single,tertiary,1275,1,1,27,2,45,1,0,0
25,admin.,single,tertiary,760,1,0,27,2,58,2,0,0
34,blue-collar,married,primary,-398,1,0,27,2,47,8,0,0
25,technician,single,secondary,1231,1,0,27,2,412,5,0,1
25,admin.,single,tertiary,3730,1,0,27,2,353,1,0,1
30,management,single,tertiary,617,0,0,27,2,192,2,0,1
73,retired,married,tertiary,1641,1,0,27,2,49,2,0,1
31,management,single,tertiary,924,0,0,27,2,172,1,0,1
47,management,married,tertiary,1147,0,0,27,2,204,1,0,0
37,management,married,tertiary,708,1,0,27,2,32,4,3,0
28,technician,single,tertiary,2489,1,0,27,2,342,2,0,1
66,retired,married,secondary,995,0,0,27,2,131,2,0,1
75,retired,married,secondary,1470,0,0,27,2,49,1,0,0
41,management,married,secondary,280,1,0,27,2,87,2,0,1
46,technician,married,secondary,3434,0,1,27,2,115,1,0,1
42,unemployed,married,tertiary,576,0,0,27,2,156,1,0,1
28,technician,single,secondary,1363,0,0,27,2,79,1,0,1
45,technician,single,secondary,4367,1,0,27,2,71,1,0,0
37,admin.,married,secondary,3427,0,0,27,2,46,1,0,0
33,technician,single,tertiary,1636,1,0,27,2,165,1,0,1
38,technician,married,secondary,5115,1,0,27,2,99,1,6,1
39,blue-collar,single,primary,581,1,0,27,2,233,1,1,1
33,admin.,single,secondary,607,0,0,27,2,110,2,0,1
42,services,married,secondary,1376,1,0,2,3,712,4,0,1
33,technician,married,secondary,218,1,1,2,3,169,4,0,0
31,management,married,tertiary,2667,1,0,2,3,73,2,0,0
34,management,married,tertiary,1036,1,0,2,3,78,4,7,0
28,technician,single,tertiary,356,0,0,2,3,76,2,0,0
35,services,married,secondary,52,1,0,2,3,378,4,0,1
36,technician,divorced,tertiary,1381,0,0,2,3,149,1,0,0
55,technician,married,secondary,0,1,1,2,3,116,1,0,1
43,blue-collar,married,primary,3917,0,0,2,3,154,1,0,1
31,blue-collar,married,tertiary,982,1,1,2,3,142,2,0,0
45,admin.,married,secondary,129,1,0,2,3,145,1,0,0
35,management,married,tertiary,5367,0,0,2,3,69,1,0,0
37,technician,married,tertiary,549,0,0,2,3,239,1,0,1
26,admin.,married,secondary,1595,0,0,2,3,54,1,0,0
25,student,single,secondary,1116,1,0,2,3,170,3,0,0
33,admin.,married,tertiary,21,0,1,2,3,202,2,0,0
29,management,single,tertiary,92,0,0,2,3,175,5,0,1
49,management,married,tertiary,2881,0,0,2,3,120,3,0,1
63,self-employed,married,tertiary,661,0,0,2,3,56,2,0,0
61,retired,married,tertiary,32685,0,0,2,3,1447,2,0,1
33,blue-collar,single,secondary,1925,1,0,2,3,76,2,0,0
25,admin.,single,secondary,1099,0,0,2,3,131,12,0,0
35,admin.,married,secondary,-85,0,0,2,3,136,6,0,0
44,technician,single,secondary,250,0,0,2,3,382,2,0,1
54,technician,married,secondary,25,1,0,2,3,88,3,0,0
27,unemployed,single,tertiary,2033,0,0,2,3,39,2,0,0
54,admin.,married,secondary,602,0,0,3,3,143,2,0,1
28,management,single,tertiary,730,1,0,3,3,631,1,0,1
27,student,single,secondary,1177,0,0,3,3,133,1,0,0
30,admin.,single,secondary,523,0,1,3,3,83,1,0,1
94,retired,divorced,secondary,1234,0,0,3,3,212,1,0,0
47,technician,married,secondary,293,0,0,3,3,499,1,0,1
34,blue-collar,single,secondary,215,0,0,3,3,350,3,0,1
38,admin.,married,secondary,2549,0,0,3,3,103,1,0,0
25,self-employed,single,tertiary,42,1,0,3,3,320,1,0,1
29,technician,single,secondary,316,1,0,3,3,156,1,0,1
62,management,married,secondary,4562,1,0,3,3,168,1,0,1
58,management,divorced,secondary,10180,0,0,3,3,180,2,0,1
46,management,married,tertiary,0,0,0,3,3,305,13,0,1
56,retired,married,tertiary,281,0,0,3,3,96,2,0,1
49,technician,married,tertiary,523,1,0,3,3,152,2,0,1
23,student,single,secondary,486,0,0,3,3,87,1,0,0
28,technician,single,secondary,126,0,0,3,3,229,1,0,0
54,management,married,tertiary,446,0,0,3,3,133,4,4,0
32,technician,married,tertiary,3820,1,0,3,3,105,1,0,0
68,retired,married,secondary,1316,0,0,4,3,92,5,0,0
33,management,married,tertiary,250,0,0,4,3,377,6,0,1
24,management,single,tertiary,1030,0,0,4,3,396,2,0,1
48,management,married,primary,606,0,0,5,3,77,6,0,0
27,student,single,tertiary,0,0,0,5,3,82,3,0,1
60,retired,married,secondary,404,0,0,5,3,308,2,2,1
50,management,married,secondary,268,0,0,5,3,61,2,0,0
32,management,single,tertiary,506,0,0,5,3,63,2,0,1
23,admin.,single,tertiary,0,0,0,5,3,168,2,0,0
25,unemployed,single,secondary,771,0,0,5,3,86,1,0,0
83,retired,divorced,primary,1097,0,0,5,3,181,1,0,1
36,admin.,married,secondary,2061,1,1,5,3,53,3,0,0
53,management,married,secondary,2693,0,0,5,3,90,1,1,1
45,admin.,divorced,secondary,2353,1,0,5,3,182,1,2,1
41,management,single,tertiary,203,0,0,5,3,90,2,0,0
29,admin.,single,secondary,873,0,0,5,3,41,2,0,0
48,unemployed,married,primary,1296,0,0,5,3,119,1,0,0
35,self-employed,married,tertiary,3698,1,0,5,3,106,1,0,1
28,technician,single,secondary,5763,0,1,5,3,196,2,0,1
31,management,divorced,tertiary,883,1,0,5,3,112,2,1,1
66,retired,married,tertiary,2820,0,0,5,3,115,2,0,0
26,management,single,secondary,651,0,1,5,3,84,1,0,0
30,student,single,tertiary,2539,0,0,5,3,199,5,0,1
29,technician,married,secondary,2326,0,0,6,3,195,1,0,1
36,management,single,tertiary,811,0,0,6,3,229,1,0,1
57,management,married,tertiary,256,0,0,6,3,227,1,0,1
21,blue-collar,single,secondary,682,0,0,6,3,266,1,0,1
44,management,single,tertiary,483,0,0,6,3,207,2,6,1
23,management,single,tertiary,1506,0,0,9,3,131,4,0,1
34,management,single,tertiary,575,0,0,9,3,116,1,0,1
26,management,single,tertiary,1274,1,0,9,3,101,1,0,0
79,retired,married,secondary,8304,0,0,9,3,303,9,0,1
32,self-employed,married,secondary,409,0,0,9,3,217,2,0,1
38,management,married,tertiary,1101,1,0,9,3,78,2,1,0
29,technician,married,tertiary,676,0,0,9,3,93,2,4,0
